dtBaseDate,AccountCode,AccountName,Flow,prediction,is_test,model,fold
2025-01-20,305477263,ＰａｙＰａｙ株式会社,13155000000,9778202000.0,false,XGBoostModel-20250902-033106,fold-02
2023-07-21,305477263,ＰａｙＰａｙ株式会社,-28814800000,-20214077000.0,false,XGBoostModel-20250902-033106,fold-02
2023-10-20,300559555,株式会社ＮＴＴドコモ,13391300000,-2125489000.0,false,XGBoostModel-20250902-033106,fold-02
2024-11-14,301509306,東日本高速道路株式会社,39257000000,21753326000.0,false,XGBoostModel-20250902-033106,fold-02
2023-11-09,300271063,一般社団法人　全国石油協会,28900000,-69058616.0,false,XGBoostModel-20250902-033106,fold-02
2022-08-08,100000542,公立学校共済組合,28012600000,974425000.0,false,XGBoostModel-20250902-033106,fold-02
2024-11-12,210037298,東京都後期高齢者医療広域連合,266700000,1971322500.0,false,XGBoostModel-20250902-033106,fold-02
2022-05-27,210124189,千葉県国民健康保険団体連合会,17800000,5984492000.0,false,XGBoostModel-20250902-033106,fold-02
2022-07-27,301509331,首都高速道路株式会社,61129800000,67338350000.0,false,XGBoostModel-20250902-033106,fold-02
2024-08-01,300382205,東日本旅客鉄道株式会社,-28299800000,-1978351000.0,false,XGBoostModel-20250902-033106,fold-02
2022-10-31,100007142,東京都国民健康保険団体連合会,-3126100000,-2843407600.0,false,XGBoostModel-20250902-033106,fold-02
2024-09-10,300382205,東日本旅客鉄道株式会社,-67263300000,-30152698000.0,false,XGBoostModel-20250902-033106,fold-02
2024-09-13,301371894,ＬＩＮＥヤフー株式会社,44141800000,42195415000.0,false,XGBoostModel-20250902-033106,fold-02
2024-10-21,301509306,東日本高速道路株式会社,11993700000,2133257600.0,false,XGBoostModel-20250902-033106,fold-02
2023-08-01,210023724,ヤマトホールディングス株式会社,6469900000,3528756000.0,false,XGBoostModel-20250902-033106,fold-02
2023-09-07,100650551,神奈川県国民健康保険団体連合会,-54300000,48557004.0,false,XGBoostModel-20250902-033106,fold-02
2022-08-26,300003336,東京電力ホールディングス株式会社,0,7863842300.0,false,XGBoostModel-20250902-033106,fold-02
2024-05-21,100000184,みずほファクター株式会社,38986400000,10327807000.0,false,XGBoostModel-20250902-033106,fold-02
2022-09-07,300335762,アフラック生命保険株式会社,-3014600000,-81672820.0,false,XGBoostModel-20250902-033106,fold-02
2022-08-26,300002127,株式会社ＳＵＢＡＲＵ,6341900000,8649371000.0,false,XGBoostModel-20250902-033106,fold-02
